,sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,height_m,potentialperwage,valueperwage
622,228093,m. thuram,"LM, ST",79,85,27500000.0,29000.0,23,1.92,0.0029310344827586207,948.2758620689655
623,228520,e. ávila,"ST, RM",79,80,20500000.0,36000.0,27,1.72,0.0022222222222222222,569.4444444444445
624,228687,k. dolberg,ST,79,83,25500000.0,37000.0,23,1.87,0.002243243243243243,689.1891891891892
625,230184,ronaldo esler,"LB, LM",79,79,19000000.0,12000.0,21,1.68,0.006583333333333333,1583.3333333333333
626,230216,adnan vidual,RB,79,79,15500000.0,32000.0,29,1.75,0.00246875,484.375
627,230234,everton andrão,"CDM, CM",79,79,17000000.0,26000.0,25,1.77,0.0030384615384615385,653.8461538461538
628,230251,melvin parrela,CDM,79,79,18500000.0,15000.0,21,1.8800000000000001,0.005266666666666667,1233.3333333333333
629,230312,gabri prestão,GK,79,79,12000000.0,26000.0,29,1.86,0.0030384615384615385,461.53846153846155
630,230498,luimo boas santos,ST,79,79,21000000.0,27000.0,21,1.76,0.002925925925925926,777.7777777777778
631,232432,l. jović,ST,79,84,27000000.0,130000.0,23,1.82,0.0006461538461538461,207.69230769230768
632,232580,gabriel,CB,79,84,24000000.0,65000.0,23,1.9000000000000001,0.0012923076923076922,369.2307692307692
633,232665,m. arambarri,"CDM, CM",79,84,23500000.0,29000.0,25,1.75,0.002896551724137931,810.3448275862069
634,232730,d. kamada,"CAM, CF",79,82,24000000.0,29000.0,24,1.84,0.0028275862068965515,827.5862068965517
635,232756,f. tomori,CB,79,85,25000000.0,35000.0,23,1.85,0.0024285714285714284,714.2857142857143
636,233738,zubeldia,"CB, CM, CDM",79,84,24000000.0,29000.0,24,1.81,0.002896551724137931,827.5862068965517
637,234035,odriozola,RB,79,82,21500000.0,120000.0,25,1.76,0.0006833333333333333,179.16666666666666
638,234236,p. schick,ST,79,82,23500000.0,57000.0,25,1.9100000000000001,0.0014385964912280703,412.280701754386
639,234612,j. ikoné,"RM, ST",79,83,25000000.0,36000.0,23,1.75,0.0023055555555555555,694.4444444444445
640,235073,g. kobel,GK,79,84,21500000.0,36000.0,23,1.95,0.0023333333333333335,597.2222222222222
641,235688,lucas veríssimo,CB,79,84,23000000.0,15000.0,25,1.8800000000000001,0.0056,1533.3333333333333
642,236480,y. bissouma,"CDM, CM",79,84,24500000.0,50000.0,24,1.82,0.00168,490.0
643,236506,m. senesi,CB,79,85,25000000.0,12000.0,24,1.83,0.007083333333333333,2083.3333333333335
644,236572,o. wijndal,LB,79,84,25000000.0,10000.0,21,1.76,0.0084,2500.0
645,236610,m. kean,ST,79,87,39500000.0,69000.0,21,1.82,0.0012608695652173913,572.463768115942
646,236632,david neres,"RW, LW",79,83,25000000.0,19000.0,24,1.76,0.004368421052631579,1315.7894736842106
647,237239,e. bardhi,"LM, CM",79,80,21000000.0,32000.0,25,1.72,0.0025,656.25
648,237942,p. estupiñán,"LB, LWB",79,85,26000000.0,29000.0,23,1.75,0.0029310344827586207,896.551724137931
649,239301,l. martínez,"CB, LB, CDM",79,85,25000000.0,16000.0,23,1.78,0.0053125,1562.5
650,239433,n. maksimović,"CDM, CM",79,84,23000000.0,30000.0,26,1.8900000000000001,0.0028,766.6666666666666
651,240243,matheus cunha,"CAM, LM, ST",79,86,35500000.0,48000.0,22,1.83,0.0017916666666666667,739.5833333333334
652,240679,t. koopmeiners,"CDM, CM, CB",79,84,24500000.0,41000.0,23,1.83,0.002048780487804878,597.560975609756
653,241637,a. tchouaméni,"CM, CDM",79,85,28000000.0,41000.0,21,1.87,0.002073170731707317,682.9268292682926
654,241788,m. taremi,"ST, CF",79,79,18000000.0,19000.0,28,1.87,0.004157894736842105,947.3684210526316
655,242516,c. gakpo,"LM, ST",79,85,28000000.0,19000.0,22,1.8900000000000001,0.0044736842105263155,1473.6842105263158
656,243812,rodrygo,RW,79,88,38500000.0,115000.0,20,1.74,0.0007652173913043479,334.7826086956522
657,244067,m. lacroix,CB,79,86,33000000.0,42000.0,21,1.9000000000000001,0.0020476190476190477,785.7142857142857
658,247204,emerson,RB,79,84,25000000.0,70000.0,22,1.81,0.0012,357.14285714285717
659,247851,bruno guimarães,"CDM, CM",79,84,24500000.0,52000.0,23,1.82,0.0016153846153846153,471.15384615384613
660,251809,s. botman,CB,79,85,25500000.0,27000.0,21,1.93,0.003148148148148148,944.4444444444445
661,252371,j. bellingham,"CM, LM",79,89,37000000.0,21000.0,18,1.86,0.004238095238095238,1761.904761904762
662,255475,antony,RW,79,88,39500000.0,17000.0,21,1.74,0.0051764705882352945,2323.529411764706
663,24630,pepe reina,GK,78,78,1600000.0,27000.0,38,1.8800000000000001,0.0028888888888888888,59.25925925925926
664,146439,negredo,ST,78,78,6000000.0,27000.0,35,1.86,0.0028888888888888888,222.22222222222223
665,152908,a. young,"LWB, LB",78,78,4300000.0,42000.0,35,1.75,0.0018571428571428571,102.38095238095238
666,156433,a. talavera,GK,78,78,1600000.0,8000.0,38,1.86,0.00975,200.0
667,159261,f. quagliarella,ST,78,78,4800000.0,19000.0,38,1.8,0.004105263157894737,252.6315789473684
668,163155,b. foster,GK,78,78,1600000.0,27000.0,38,1.93,0.0028888888888888888,59.25925925925926
669,165229,l. koscielny,CB,78,78,3700000.0,19000.0,35,1.86,0.004105263157894737,194.73684210526315
670,167397,falcao,ST,78,78,6000000.0,19000.0,35,1.77,0.004105263157894737,315.7894736842105
671,170368,e. lamela,"RM, CAM",78,78,14000000.0,30000.0,29,1.84,0.0026,466.6666666666667
672,171897,a. guardado,"CDM, CM, LM",78,78,4800000.0,24000.0,34,1.69,0.00325,200.0
673,172962,v. moses,"RM, RWB",78,78,13500000.0,56000.0,30,1.77,0.001392857142857143,241.07142857142858
674,173306,c. ansaldi,"LWB, LB, LM",78,78,5000000.0,41000.0,34,1.81,0.0019024390243902439,121.95121951219512
675,173909,k. boateng,"CAM, CM, CF",78,78,6500000.0,46000.0,34,1.85,0.0016956521739130434,141.30434782608697
676,174543,c. bravo,GK,78,78,1600000.0,13000.0,38,1.84,0.006,123.07692307692308
677,175254,f. caicedo,"CF, ST",78,78,11500000.0,22000.0,32,1.83,0.0035454545454545456,522.7272727272727
678,175379,pedro león,"RM, LM",78,78,6500000.0,10000.0,34,1.83,0.0078,650.0
679,176772,a. oukidja,GK,78,78,7000000.0,17000.0,32,1.84,0.004588235294117647,411.7647058823529
680,177633,ángel,ST,78,78,7000000.0,31000.0,34,1.72,0.0025161290322580645,225.80645161290323
681,178007,miguel veloso,"CM, CDM",78,78,5500000.0,22000.0,35,1.8,0.0035454545454545456,250.0
682,178088,juan mata,"CAM, RM",78,78,9000000.0,100000.0,33,1.7,0.00078,90.0
683,178213,e. capoue,"CM, CDM",78,78,11000000.0,33000.0,32,1.9000000000000001,0.0023636363636363638,333.3333333333333
684,178224,j. hernández,ST,78,78,9000000.0,12000.0,33,1.75,0.0065,750.0
685,178250,p. diop,"CDM, CM",78,78,4000000.0,7000.0,35,1.79,0.011142857142857144,571.4285714285714
686,178415,r. vormer,CM,78,78,8500000.0,28000.0,33,1.78,0.002785714285714286,303.57142857142856
687,180216,s. coleman,RB,78,78,9500000.0,69000.0,32,1.77,0.0011304347826086956,137.68115942028984
688,180334,marcelo,CB,78,78,4600000.0,55000.0,34,1.9100000000000001,0.0014181818181818182,83.63636363636364
689,183394,m. sissoko,"CDM, CM",78,78,10000000.0,51000.0,31,1.87,0.0015294117647058824,196.07843137254903
690,184392,m. darmian,"RWB, LWB, RB",78,78,10000000.0,77000.0,31,1.82,0.001012987012987013,129.87012987012986
691,185103,a. kolarov,"LB, CB",78,78,4300000.0,55000.0,35,1.87,0.0014181818181818182,78.18181818181819
692,186197,g. kakuta,CAM,78,78,13500000.0,32000.0,30,1.73,0.0024375,421.875
693,186801,c. kouyaté,"CB, CDM",78,78,9500000.0,51000.0,31,1.8900000000000001,0.0015294117647058824,186.27450980392157
694,187607,a. dzyuba,ST,78,78,,,32,1.96,,
695,187936,s. nzonzi,"CDM, CM",78,78,9500000.0,47000.0,32,1.96,0.0016595744680851063,202.12765957446808
696,188335,a. budimir,ST,78,78,14000000.0,34000.0,29,1.9000000000000001,0.0022941176470588237,411.7647058823529
697,189053,f. caputo,ST,78,78,9000000.0,38000.0,33,1.81,0.0020526315789473684,236.8421052631579
698,189125,g. bonaventura,"CM, CAM",78,78,11500000.0,52000.0,31,1.81,0.0015,221.15384615384616
699,189280,a. westwood,"CDM, CM",78,78,10000000.0,36000.0,31,1.75,0.0021666666666666666,277.77777777777777
700,189505,pedro,"CF, RW",78,78,9000000.0,61000.0,33,1.69,0.0012786885245901639,147.54098360655738
701,189606,j. baumgartlinger,"CDM, CM",78,78,7000000.0,46000.0,33,1.81,0.0016956521739130434,152.17391304347825
702,189881,c. smalling,CB,78,78,9500000.0,47000.0,31,1.94,0.0016595744680851063,202.12765957446808
703,190243,m. hitz,GK,78,78,4600000.0,39000.0,33,1.94,0.002,117.94871794871794
704,191180,j. pastore,"CAM, CM",78,78,11000000.0,23000.0,32,1.87,0.003391304347826087,478.2608695652174
705,192045,l. rodríguez,RB,78,78,12000000.0,44000.0,30,1.77,0.0017727272727272728,272.72727272727275
706,192678,kike garcía,ST,78,78,12000000.0,33000.0,31,1.86,0.0023636363636363638,363.6363636363636
707,192679,escudero,"LB, LM",78,78,10000000.0,24000.0,31,1.76,0.00325,416.6666666666667
708,193171,jaume costa,"LB, RB",78,78,7500000.0,26000.0,33,1.71,0.003,288.46153846153845
709,193361,r. soriano,"CAM, CM",78,78,13500000.0,35000.0,30,1.82,0.0022285714285714287,385.7142857142857
710,193408,h. seferović,ST,78,78,14000000.0,18000.0,29,1.8900000000000001,0.004333333333333333,777.7777777777778
711,193469,víctor ruiz,CB,78,78,9000000.0,24000.0,32,1.85,0.00325,375.0
712,194222,laguardia,CB,78,78,9500000.0,25000.0,31,1.85,0.00312,380.0
713,195096,fransérgio,"CM, CAM",78,78,13500000.0,29000.0,30,1.87,0.0026896551724137933,465.51724137931035
714,197837,d. boyata,CB,78,78,11500000.0,42000.0,30,1.8800000000000001,0.0018571428571428571,273.8095238095238
715,198657,j. svensson,RB,78,78,12500000.0,21000.0,28,1.7,0.0037142857142857142,595.2380952380952
716,198658,f. midtsjø,"CM, CDM",78,78,15000000.0,13000.0,27,1.76,0.006,1153.8461538461538
717,199189,r. barkley,"CAM, CM",78,79,16000000.0,95000.0,27,1.8900000000000001,0.000831578947368421,168.42105263157896
718,199206,d. vida,CB,78,78,9000000.0,42000.0,32,1.84,0.0018571428571428571,214.28571428571428
719,199576,oriol romeu,"CDM, CM",78,78,12000000.0,53000.0,29,1.83,0.001471698113207547,226.41509433962264
720,199652,d. praet,"CM, RM",78,78,15000000.0,87000.0,27,1.81,0.000896551724137931,172.41379310344828
721,199715,vitolo,"LM, RM",78,78,11500000.0,50000.0,31,1.85,0.00156,230.0
722,199915,l. dunk,CB,78,79,13000000.0,56000.0,29,1.92,0.0014107142857142858,232.14285714285714
723,200155,h. vanaken,"CM, CAM",78,78,14000000.0,29000.0,28,1.95,0.0026896551724137933,482.7586206896552
724,200159,s. ortega,GK,78,80,12000000.0,22000.0,28,1.85,0.0036363636363636364,545.4545454545455
725,201042,d. sidibé,"RB, CB",78,78,12500000.0,48000.0,28,1.82,0.001625,260.4166666666667
726,201417,m. doherty,"RB, RWB",78,78,12500000.0,77000.0,29,1.82,0.001012987012987013,162.33766233766235
727,201995,felipe anderson,"LM, CAM",78,78,14000000.0,58000.0,28,1.75,0.0013448275862068967,241.3793103448276
728,202849,j. vestergaard,CB,78,79,13500000.0,83000.0,28,1.99,0.0009518072289156626,162.65060240963857
729,203605,p. kadeřábek,"RWB, RB, RM",78,78,12500000.0,35000.0,29,1.82,0.0022285714285714287,357.14285714285717
730,203747,héctor bellerín,"RB, RWB",78,81,17000000.0,69000.0,26,1.78,0.0011739130434782609,246.3768115942029
731,203843,d. suárez,RB,78,78,7500000.0,28000.0,33,1.73,0.002785714285714286,267.85714285714283
732,204082,j. brooks,CB,78,79,13500000.0,56000.0,28,1.93,0.0014107142857142858,241.07142857142858
733,204614,mário rui,LB,78,78,12000000.0,54000.0,30,1.7,0.0014444444444444444,222.22222222222223
734,205192,denis suárez,"CM, LM, LW",78,79,16000000.0,26000.0,27,1.78,0.0030384615384615385,615.3846153846154
735,205409,s. sosa,GK,78,78,2400000.0,12000.0,34,1.79,0.0065,200.0
736,205966,a. younes,"CAM, CF, LM",78,78,15000000.0,59000.0,27,1.68,0.0013220338983050849,254.23728813559322
737,206534,p. bamford,ST,78,78,15000000.0,82000.0,27,1.85,0.0009512195121951219,182.9268292682927
738,206590,moi gómez,"LM, RM, CM",78,78,15000000.0,33000.0,27,1.76,0.0023636363636363638,454.54545454545456
739,206651,roberto torres,"RM, LM, CM",78,78,11000000.0,30000.0,32,1.78,0.0026,366.6666666666667
740,207566,william carvalho,"CDM, CM",78,78,12000000.0,25000.0,29,1.87,0.00312,480.0
741,208268,b. cristante,"CDM, CB, CM",78,82,17500000.0,47000.0,26,1.86,0.0017446808510638298,372.3404255319149
742,208295,r. saïss,"CB, CM",78,78,9500000.0,69000.0,31,1.8800000000000001,0.0011304347826086956,137.68115942028984
743,208334,j. hector,"CDM, LB",78,78,10000000.0,28000.0,31,1.85,0.002785714285714286,357.14285714285717
744,208364,clinton mata,"RB, CB",78,78,12500000.0,27000.0,28,1.8,0.0028888888888888888,462.962962962963
745,208920,n. aké,CB,78,81,16500000.0,95000.0,26,1.8,0.0008526315789473684,173.68421052631578
746,209288,f. mollet,"CAM, CM",78,78,14000000.0,30000.0,29,1.7,0.0026,466.6666666666667
747,209973,j. nsame,ST,78,78,14500000.0,23000.0,28,1.8800000000000001,0.003391304347826087,630.4347826086956
748,210372,r. ghezzal,RM,78,78,14000000.0,47000.0,29,1.82,0.0016595744680851063,297.8723404255319
749,210537,r. steffen,"LM, RM",78,78,14000000.0,61000.0,29,1.7,0.0012786885245901639,229.50819672131146
750,210665,m. halstenberg,"CB, LB",78,78,12000000.0,64000.0,29,1.8800000000000001,0.00121875,187.5
751,210736,emerson,"LB, LWB",78,79,15000000.0,85000.0,26,1.76,0.0009294117647058824,176.47058823529412
752,210881,j. mcginn,"CDM, CM",78,81,16500000.0,58000.0,26,1.78,0.001396551724137931,284.48275862068965
753,210930,carles gil,"CAM, RM",78,78,14000000.0,11000.0,28,1.7,0.007090909090909091,1272.7272727272727
754,211591,m. dembélé,ST,78,82,20500000.0,57000.0,24,1.83,0.0014385964912280703,359.64912280701753
755,212207,n. stanciu,"CAM, CM",78,78,14000000.0,1000.0,28,1.7,0.078,14000.0
756,212213,ricardo esgaio,"RWB, RB, RM",78,78,12500000.0,15000.0,28,1.73,0.0052,833.3333333333334
757,212419,t. mings,CB,78,80,14000000.0,61000.0,28,1.96,0.0013114754098360656,229.50819672131146
758,213160,r. zobnin,"CDM, CM, RM",78,80,15000000.0,51000.0,27,1.82,0.001568627450980392,294.11764705882354
759,213331,j. tah,CB,78,82,17500000.0,43000.0,25,1.95,0.0019069767441860465,406.9767441860465
760,213577,puertas,"RM, LM",78,78,14000000.0,27000.0,29,1.83,0.0028888888888888888,518.5185185185185
761,213874,thiago mendes,"CDM, CM",78,78,12000000.0,57000.0,29,1.77,0.0013684210526315789,210.52631578947367
762,213951,helton leite,GK,78,79,10500000.0,12000.0,30,1.96,0.006583333333333333,875.0
763,213956,adama traoré,"RW, RWB",78,81,18500000.0,79000.0,25,1.78,0.0010253164556962026,234.1772151898734
764,214040,f. fabra,LB,78,78,12000000.0,18000.0,30,1.74,0.004333333333333333,666.6666666666666
765,214092,a. miranchuk,"CAM, ST",78,80,17500000.0,46000.0,25,1.82,0.0017391304347826088,380.4347826086956
766,214097,b. bourigeaud,"CM, LM",78,79,16000000.0,47000.0,27,1.78,0.0016808510638297873,340.4255319148936
767,214766,c. izquierdoz,CB,78,78,9000000.0,18000.0,32,1.85,0.004333333333333333,500.0
768,215353,l. alario,ST,78,78,14500000.0,56000.0,28,1.84,0.001392857142857143,258.92857142857144
769,215590,ayoze pérez,"RW, RM",78,78,15000000.0,95000.0,27,1.78,0.0008210526315789474,157.89473684210526
770,216194,dani garcía,CM,78,78,11500000.0,29000.0,31,1.8,0.0026896551724137933,396.55172413793105
771,216320,s. fofana,CM,78,80,17500000.0,32000.0,26,1.85,0.0025,546.875
772,216643,l. dubois,RB,78,79,15000000.0,55000.0,26,1.78,0.0014363636363636364,272.72727272727275
773,217036,álex moreno,"LB, LWB, LM",78,78,12500000.0,25000.0,28,1.79,0.00312,500.0
774,217546,sequeira,"LB, CB",78,78,12000000.0,16000.0,30,1.84,0.004875,750.0
775,219581,s. gigot,CB,78,81,16000000.0,51000.0,27,1.87,0.001588235294117647,313.72549019607845
776,219733,l. ajorque,ST,78,79,16500000.0,29000.0,27,1.97,0.0027241379310344828,568.9655172413793
777,219792,b. santamaria,"CDM, CM",78,80,15500000.0,43000.0,26,1.83,0.0018604651162790699,360.4651162790698
778,219985,m. vecino,"CM, CDM",78,78,13500000.0,88000.0,29,1.87,0.0008863636363636364,153.4090909090909
779,220883,r. borré,ST,78,81,19000000.0,32000.0,25,1.74,0.00253125,593.75
780,221697,o. watkins,ST,78,83,21000000.0,67000.0,25,1.8,0.0012388059701492536,313.43283582089555
781,221832,l. olaza,"LB, LWB, CB",78,79,15000000.0,13000.0,26,1.75,0.006076923076923077,1153.8461538461538
782,222493,m. friedrich,CB,78,80,15500000.0,29000.0,25,1.92,0.002758620689655172,534.4827586206897
783,222558,r. karsdorp,"RM, RB",78,79,16500000.0,51000.0,26,1.84,0.0015490196078431372,323.52941176470586
784,222943,jony,LM,78,78,14000000.0,58000.0,29,1.79,0.0013448275862068967,241.3793103448276
785,223053,á. mena,"RM, RW",78,78,9000000.0,28000.0,33,1.68,0.002785714285714286,321.42857142857144
786,223273,m. pašalić,"CM, CAM",78,81,18000000.0,48000.0,26,1.8800000000000001,0.0016875,375.0
787,224003,sergio herrera,GK,78,80,12000000.0,24000.0,28,1.92,0.0033333333333333335,500.0
788,224069,k. toko ekambi,"LW, ST",78,78,14000000.0,68000.0,28,1.85,0.0011470588235294118,205.88235294117646
789,224254,c. pavón,"LW, RW, LM",78,81,18500000.0,20000.0,25,1.74,0.00405,925.0
790,224371,j. bowen,"RM, ST",78,83,21000000.0,57000.0,24,1.75,0.001456140350877193,368.42105263157896
791,225263,d. ćaleta-car,CB,78,83,19000000.0,31000.0,24,1.92,0.0026774193548387095,612.9032258064516
792,225341,david garcía,CB,78,81,16000000.0,28000.0,27,1.85,0.0028928571428571428,571.4285714285714
793,225659,g. rodríguez,"CDM, CM",78,79,15000000.0,24000.0,26,1.85,0.0032916666666666667,625.0
794,225711,a. diallo,"CB, LB",78,82,17500000.0,62000.0,25,1.87,0.0013225806451612903,282.258064516129
795,225719,k. iheanacho,"ST, CF",78,82,20500000.0,83000.0,24,1.85,0.0009879518072289156,246.9879518072289
796,226766,daniel podence,"LW, RW, CAM",78,81,18500000.0,79000.0,25,1.6500000000000001,0.0010253164556962026,234.1772151898734
797,226789,a. fulgini,"CAM, CM, RM",78,82,20000000.0,23000.0,24,1.83,0.0035652173913043477,869.5652173913044
798,227055,gelson martins,"RM, LM, RW",78,79,16500000.0,50000.0,26,1.73,0.00158,330.0
799,227174,m. cash,RB,78,83,20000000.0,50000.0,23,1.79,0.00166,400.0
800,227535,r. bentancur,CM,78,83,21000000.0,61000.0,24,1.87,0.001360655737704918,344.26229508196724
801,227678,e. konsa,"CB, RB",78,84,20000000.0,50000.0,23,1.83,0.00168,400.0
802,227890,nuno santos,"LW, RW",78,79,16500000.0,17000.0,26,1.76,0.004647058823529412,970.5882352941177
803,228336,f. grillitsch,"CM, CDM, CB",78,81,18500000.0,35000.0,25,1.87,0.0023142857142857145,528.5714285714286
804,228413,e. audero,GK,78,81,15000000.0,14000.0,24,1.92,0.0057857142857142855,1071.4285714285713
805,228881,d. calabria,RB,78,81,18000000.0,31000.0,24,1.77,0.0026129032258064514,580.6451612903226
806,229909,a. lunev,GK,78,79,11000000.0,39000.0,29,1.9000000000000001,0.0020256410256410257,282.05128205128204
807,230183,gerson armão,"LB, LWB, LM",78,78,15000000.0,20000.0,21,1.86,0.0039,750.0
808,230206,wellington sabrão,"RB, LB",78,78,7500000.0,37000.0,33,1.69,0.002108108108108108,202.7027027027027
809,230212,antônio chiamuloira,"CB, LB",78,78,14500000.0,20000.0,21,1.82,0.0039,725.0
810,230285,vincente dourado,CB,78,78,13500000.0,35000.0,25,1.9000000000000001,0.0022285714285714287,385.7142857142857
811,230360,everticinho,"RB, RM, CM",78,78,15000000.0,13000.0,21,1.76,0.006,1153.8461538461538
812,230385,albertinho dutra,"LW, LM",78,78,14000000.0,45000.0,29,1.75,0.0017333333333333333,311.1111111111111
813,230406,guilson paiva,"RM, RW",78,78,15500000.0,38000.0,25,1.73,0.0020526315789473684,407.89473684210526
814,230426,arturo inálcio,"CM, CAM",78,78,16500000.0,30000.0,21,1.7,0.0026,550.0
815,230440,fredditinho,ST,78,78,9000000.0,43000.0,33,1.8800000000000001,0.001813953488372093,209.30232558139534
816,230442,matheus bardeira,ST,78,78,17000000.0,14000.0,21,1.87,0.005571428571428572,1214.2857142857142
817,230460,prazeracinho,LW,78,78,16500000.0,33000.0,21,1.72,0.0023636363636363638,500.0
818,231340,g. montiel,"RB, RWB",78,84,21000000.0,23000.0,24,1.75,0.0036521739130434784,913.0434782608696
819,231352,t. abraham,ST,78,86,31500000.0,49000.0,23,1.96,0.0017551020408163266,642.8571428571429
820,231410,brahim,"CAM, LW, LM",78,86,31500000.0,30000.0,21,1.71,0.0028666666666666667,1050.0
821,231691,a. lafont,GK,78,83,17500000.0,18000.0,22,1.96,0.004611111111111111,972.2222222222222
822,231887,y. yazıcı,"CF, ST, CAM",78,82,20500000.0,36000.0,24,1.85,0.002277777777777778,569.4444444444445
823,232080,j. harrison,"LM, RM",78,84,22000000.0,66000.0,24,1.75,0.0012727272727272728,333.3333333333333
824,232487,w. endo,"CDM, CM",78,79,13500000.0,29000.0,28,1.78,0.0027241379310344828,465.51724137931035
825,233486,r. le normand,CB,78,83,19000000.0,26000.0,24,1.87,0.003192307692307692,730.7692307692307
826,234060,y. herrera,"CM, CDM, CAM",78,84,22000000.0,90000.0,23,1.84,0.0009333333333333333,244.44444444444446
827,234835,domingos duarte,CB,78,82,17500000.0,24000.0,26,1.9000000000000001,0.003416666666666667,729.1666666666666
828,235353,i. sarr,"RW, RM, ST",78,86,31000000.0,53000.0,23,1.85,0.0016226415094339622,584.9056603773585
829,236045,reinildo,LB,78,79,15000000.0,34000.0,27,1.8,0.002323529411764706,441.1764705882353
830,236355,luiz felipe,CB,78,85,26000000.0,44000.0,24,1.87,0.001931818181818182,590.9090909090909
831,236791,a. barák,"CF, CM",78,81,18500000.0,33000.0,26,1.9000000000000001,0.0024545454545454545,560.6060606060606
832,237678,i. konaté,CB,78,86,29500000.0,73000.0,22,1.94,0.001178082191780822,404.1095890410959
833,238067,n. zaniolo,"CAM, RM",78,87,31500000.0,38000.0,21,1.9000000000000001,0.002289473684210526,828.9473684210526
834,238463,a. haidara,"CM, RM, LM",78,83,21000000.0,58000.0,23,1.75,0.0014310344827586207,362.0689655172414
835,238476,d. zagadou,CB,78,84,20500000.0,42000.0,22,1.96,0.002,488.0952380952381
836,238616,pedro neto,"LW, RW",78,85,28500000.0,62000.0,21,1.72,0.0013709677419354838,459.6774193548387
837,239380,n. lang,"LW, RW, CAM",78,85,28500000.0,27000.0,22,1.79,0.003148148148148148,1055.5555555555557
838,239613,m. pessina,"CAM, CM, CF",78,85,28000000.0,42000.0,24,1.83,0.0020238095238095236,666.6666666666666
839,239817,b. soumaré,"CDM, CM",78,85,27000000.0,68000.0,22,1.8800000000000001,0.00125,397.05882352941177
840,240699,n. de la cruz,"CM, CAM, LW",78,84,22000000.0,17000.0,24,1.67,0.004941176470588235,1294.1176470588234
841,240753,a. gouiri,"ST, LM",78,85,29000000.0,29000.0,21,1.8,0.0029310344827586207,1000.0
842,241184,junior firpo,"LB, LM",78,82,18500000.0,59000.0,24,1.84,0.0013898305084745763,313.5593220338983
843,241727,p. rajković,GK,78,83,16500000.0,20000.0,25,1.9100000000000001,0.00415,825.0
844,242187,c. baumgartner,"CAM, LM, CM",78,84,22500000.0,27000.0,21,1.8,0.003111111111111111,833.3333333333334
845,242201,luis milla,"CDM, CM, CAM",78,82,17500000.0,24000.0,26,1.75,0.003416666666666667,729.1666666666666
846,243238,júnior moraes,ST,78,78,7000000.0,1000.0,34,1.76,0.078,7000.0
847,243559,de frutos,"RM, LM",78,84,22000000.0,26000.0,24,1.76,0.0032307692307692306,846.1538461538462
848,243630,j. david,ST,78,86,32000000.0,31000.0,21,1.77,0.002774193548387097,1032.258064516129
849,244193,jovane cabral,"LW, RW",78,86,31000000.0,15000.0,23,1.76,0.005733333333333333,2066.6666666666665
850,244253,u. račić,"CM, CDM",78,85,28000000.0,31000.0,23,1.93,0.0027419354838709676,903.2258064516129
851,244467,o. kolář,GK,78,82,15000000.0,900.0,26,1.93,0.09111111111111111,16666.666666666668
852,244622,puado,"LM, ST, CAM",78,85,28000000.0,19000.0,23,1.77,0.0044736842105263155,1473.6842105263158
853,245630,y. fofana,"CM, CDM",78,83,21500000.0,43000.0,22,1.76,0.0019302325581395348,500.0
854,246104,r. gravenberch,"CM, CDM",78,90,33000000.0,11000.0,19,1.9000000000000001,0.008181818181818182,3000.0
855,246147,m. greenwood,"RM, ST",78,89,30500000.0,56000.0,19,1.81,0.0015892857142857143,544.6428571428571
856,246430,d. vlahović,ST,78,85,29000000.0,43000.0,21,1.9000000000000001,0.0019767441860465114,674.4186046511628
857,246646,m. caqueret,"CM, CDM",78,86,31500000.0,44000.0,21,1.74,0.0019545454545454545,715.9090909090909
858,246844,carlos neva,LB,78,83,19000000.0,23000.0,25,1.74,0.003608695652173913,826.0869565217391
859,248243,e. camavinga,"CM, CDM",78,89,29500000.0,44000.0,18,1.82,0.002022727272727273,670.4545454545455
860,248695,w. fofana,CB,78,86,29000000.0,57000.0,20,1.9000000000000001,0.0015087719298245614,508.7719298245614
861,252145,nuno mendes,"LWB, LB, LM",78,88,29000000.0,8000.0,19,1.76,0.011,3625.0
862,256630,f. wirtz,"CAM, CM",78,89,29500000.0,18000.0,18,1.76,0.004944444444444444,1638.888888888889
863,20775,quaresma,"RW, LW",77,77,3400000.0,10000.0,37,1.75,0.0077,340.0
864,49000,a. mcgregor,GK,77,77,1200000.0,23000.0,39,1.83,0.0033478260869565218,52.17391304347826
865,146748,diego lópez,GK,77,77,1200000.0,9000.0,39,1.96,0.008555555555555556,133.33333333333334
866,146758,soldado,ST,77,77,3600000.0,23000.0,36,1.8,0.0033478260869565218,156.52173913043478
867,154472,jorge molina,ST,77,77,3600000.0,19000.0,39,1.8800000000000001,0.0040526315789473685,189.47368421052633
868,158963,l. biglia,"CDM, CM",77,77,3000000.0,11000.0,35,1.78,0.007,272.72727272727275
869,165109,ș. radu,CB,77,77,3400000.0,48000.0,34,1.83,0.0016041666666666667,70.83333333333333
870,170370,j. dos santos,"CM, CDM",77,77,8500000.0,10000.0,31,1.72,0.0077,850.0
871,170597,t. krul,GK,77,77,3400000.0,27000.0,33,1.8800000000000001,0.002851851851851852,125.92592592592592
872,172114,d. valeri,"CAM, ST",77,77,4300000.0,7000.0,35,1.78,0.011,614.2857142857143
873,172879,sokratis,CB,77,77,5000000.0,1000.0,33,1.86,0.077,5000.0
874,173432,h. moreno,CB,77,77,5000000.0,43000.0,33,1.86,0.0017906976744186047,116.27906976744185
875,173521,marcano,CB,77,77,3400000.0,13000.0,34,1.8900000000000001,0.005923076923076923,261.53846153846155
