,sofifa_id,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,height_cm
3590,230464,Alam Basteirinho,Marcos Alam Bastos Domingues,CAM,0.0869565217,-0.0,-0.9763803475,-0.8884120172,-0.3157894737,0.0980392157
3591,230466,Fábio Melitinho,Fábio Kel Melo Feijó,"CAM, LM",0.0869565217,-0.0,-0.9732874206,-0.9113018598,-0.5263157895,-0.4117647059
3592,230477,Dersan Dinis,Dersan Jaime Dinis Abravanel,RW,0.0869565217,-0.0,-0.9763803475,-0.8426323319,-0.3157894737,-0.1764705882
3593,230483,Jacson Zonta,Jacson João Zonta Filho,"CAM, RM, LM",0.0869565217,-0.0,-0.9732874206,-0.9055793991,-0.5263157895,0.0196078431
3594,230495,Hélton Celanova,Hélton Luiz Celanova Vieira,ST,0.0869565217,-0.0,-0.9763803475,-0.8826895565,-0.3157894737,-0.0196078431
3595,230501,Gérson Noalha,Gérson Fábio Noalha Rochela,"ST, CAM, LM",0.0869565217,-0.0,-0.9763803475,-0.8426323319,-0.3157894737,-0.0980392157
3596,230503,Jadson Vidigal,Matheus Jadson Vidigal Morais,ST,0.0869565217,-0.0,-0.9763803475,-0.8712446352,-0.3157894737,-0.2156862745
3597,230510,Vicemte Tófoli,Vicemte Ernesto Tófoli Laranjeiras,LW,0.0869565217,-0.0,-0.9732874206,-0.9284692418,-0.5263157895,-0.3333333333
3598,230519,Leandro Vivenço,Leandro Freddy Vivenço Morais,ST,0.0869565217,-0.0,-0.9712254692,-0.9399141631,-0.7368421053,-0.2549019608
3599,230525,João Bruinheira,João Fabrício Bruinheira Salvador,GK,0.0869565217,-0.0,-0.9923604703,-0.9513590844,-0.1052631579,0.2941176471
3600,230530,Hugo Rubiães,Hugo Adryan Rubiães Chaves,"CDM, RB",0.0869565217,-0.0,-0.9763803475,-0.9170243205,-0.5263157895,-0.2156862745
3601,230564,M. Gaćinović,Mijat Gaćinović,"CAM, CM, RWB",0.0869565217,0.0869565217,-0.9701944936,-0.8712446352,-0.4736842105,-0.2156862745
3602,230665,Gustavo Sauer,Gustavo Affonso Sauerbeck,"RW, CM",0.0869565217,-0.0,-0.9753493719,-0.9284692418,-0.3684210526,0.0196078431
3603,230672,Lyanco,Lyanco Evangelista Silveira Neves Vojnović,CB,0.0869565217,0.347826087,-0.9495749803,-0.8483547926,-0.5789473684,0.2549019608
3604,230681,G. Pezzella,Giuseppe Pezzella,"LB, LM",0.0869565217,0.2173913043,-0.9660705909,-0.9055793991,-0.6315789474,0.1764705882
3605,230685,E. Akbaba,Emre Akbaba,"CAM, CM, LM",0.0869565217,-0.0,-0.9753493719,-0.791130186,-0.3684210526,-0.0196078431
3606,230708,J. Worrall,Joe Worrall,CB,0.0869565217,0.2608695652,-0.9650396152,-0.8540772532,-0.5789473684,0.3725490196
3607,230718,E. Botka,Endre Botka,"RB, CB",0.0869565217,-0.0,-0.9763803475,-0.9985693848,-0.4736842105,-0.0980392157
3608,230988,F. Krovinović,Filip Krovinović,"CM, CDM",0.0869565217,0.0869565217,-0.9701944936,-0.9982832618,-0.5263157895,-0.137254902
3609,231007,J. Mišić,Josip Mišić,"CM, CDM, CAM",0.0869565217,0.0434782609,-0.9722564449,-0.9988555079,-0.4210526316,0.137254902
3610,231041,C. Ninga,Rodrigue Casimir Ninga,"LM, ST",0.0869565217,-0.0,-0.9753493719,-0.8998569385,-0.3684210526,0.2156862745
3611,231070,B. Pittón,Bruno Alejandro Pittón,"LB, LM",0.0869565217,-0.0,-0.9784422989,-0.9399141631,-0.3684210526,-0.2549019608
3612,231089,I. Sissoko,Ibrahima Sissoko,"CM, CDM",0.0869565217,0.2608695652,-0.9619466882,-0.9170243205,-0.6315789474,0.4901960784
3613,231138,C. Bassogog,Christian Mougang Bassogog,"ST, RM, RW",0.0869565217,0.0434782609,-0.9712254692,-0.9341917024,-0.5263157895,-0.2941176471
3614,231240,E. Mor,Emre Mor,"RM, ST, RW",0.0869565217,0.2608695652,-0.9619466882,-0.9227467811,-0.6315789474,-0.4509803922
3615,231344,M. Koné,Moussa Koné,ST,0.0869565217,0.1739130435,-0.9650396152,-0.9685264664,-0.5789473684,-0.2156862745
3616,231414,Waldo,Waldo Rubio Martín,"LM, RM, LW",0.0869565217,0.0434782609,-0.9712254692,-0.9513590844,-0.5263157895,0.0196078431
3617,231448,R. Nelson,Reiss Nelson,RW,0.0869565217,0.3913043478,-0.9433891263,-0.7796852647,-0.7368421053,-0.2156862745
3618,231588,Joan Sastre,Joan Sastre Vanrell,"RB, LB",0.0869565217,0.2608695652,-0.9640086396,-0.9227467811,-0.5789473684,-0.2549019608
3619,231652,S. Banza,Simon Bokoté Banza,ST,0.0869565217,0.1304347826,-0.9671015666,-0.8941344778,-0.5789473684,0.3333333333
3620,231733,Curro Sánchez,Francisco José Sánchez Rodríguez,"RM, CAM, CM",0.0869565217,0.1304347826,-0.9681325422,-0.9513590844,-0.5263157895,-0.2941176471
3621,231856,Álvaro Tejero,Álvaro Tejero Sacristán,RB,0.0869565217,0.2173913043,-0.9660705909,-0.9628040057,-0.5789473684,-0.3333333333
3622,231874,J. Horn,Jannes-Kilian Horn,"LB, LWB, CB",0.0869565217,0.1739130435,-0.9681325422,-0.9170243205,-0.5789473684,0.2156862745
3623,232120,S. Moore,Shaquell Moore,"RB, RM",0.0869565217,0.1739130435,-0.9681325422,-0.9685264664,-0.5789473684,-0.0196078431
3624,232163,Y. Niakaté,Youssoufou Niakaté,ST,0.0869565217,-0.0,-0.9753493719,-0.8311874106,-0.3684210526,-0.0980392157
3625,232225,J. Serra,Janni-Luca Serra,ST,0.0869565217,0.2173913043,-0.9629776639,-0.9055793991,-0.6315789474,0.4901960784
3626,232310,Maurício,Maurício de Carvalho António,CB,0.0869565217,0.0434782609,-0.9774113232,-0.9341917024,-0.3157894737,0.0980392157
3627,232477,S. Al Ghannam,Sultan Abdullah Al-Ghannam,RB,0.0869565217,0.0434782609,-0.9743183962,-0.8655221745,-0.4210526316,-0.4117647059
3628,232514,G. Carabajal,Horacio Gabriel Carabajal,"LM, CAM",0.0869565217,-0.0,-0.9763803475,-0.9399141631,-0.3157894737,-0.1764705882
3629,232546,D. Zabala,Diego Martín Zabala Morales,"RM, LM",0.0869565217,-0.0,-0.9763803475,-0.9284692418,-0.3157894737,-0.3333333333
3630,232655,S. Juklerød,Simen Kristiansen Juklerød,"LM, LB, LWB",0.0869565217,-0.0,-0.9743183962,-0.9341917024,-0.4210526316,0.2549019608
3631,232658,D. Doekhi,Danilho Raimundo Doekhi,CB,0.0869565217,0.3043478261,-0.9547298586,-0.9456366237,-0.6315789474,0.3725490196
3632,232693,C. Awaziem,Chidozie Collins Awaziem,CB,0.0869565217,0.3043478261,-0.9547298586,-0.9513590844,-0.5789473684,0.3333333333
3633,232729,C. Tarragona,Cristian Alberto Tarragona,ST,0.0869565217,-0.0,-0.9763803475,-0.9341917024,-0.2631578947,-0.0196078431
3634,232869,G. Shoji,昌子 源,CB,0.0869565217,0.0434782609,-0.9774113232,-0.9513590844,-0.3684210526,0.0588235294
3635,232882,K. Misao,三竿 健斗,"CDM, CM",0.0869565217,0.1739130435,-0.9691635179,-0.9628040057,-0.5263157895,0.0196078431
3636,233075,Garrido,Jon Ander Garrido Moracia,CDM,0.0869565217,-0.0,-0.9835971772,-0.8941344778,-0.2105263158,0.1764705882
3637,233151,K. Miyoshi,三好 康児,"CF, RM, CAM",0.0869565217,0.2173913043,-0.9629776639,-0.9170243205,-0.5789473684,-0.5294117647
3638,233169,M. Yamane,山根 視来,RB,0.0869565217,-0.0,-0.9763803475,-0.9513590844,-0.4210526316,-0.0980392157
3639,233201,C. Mepham,Christopher James Mepham,CB,0.0869565217,0.347826087,-0.9495749803,-0.8941344778,-0.6315789474,0.4117647059
3640,233225,S. Taniguchi,谷口 彰悟,CB,0.0869565217,-0.0,-0.9794732745,-0.9513590844,-0.3157894737,0.0980392157
3641,233250,Y. Suzuki,鈴木 優磨,ST,0.0869565217,0.1739130435,-0.9660705909,-0.9341917024,-0.5263157895,0.0588235294
3642,233314,R. Canouse,Russell Canouse,"CDM, RM, CM",0.0869565217,0.1304347826,-0.9712254692,-0.9685264664,-0.4736842105,-0.0980392157
3643,233329,M. Villanueva,Mikel Villanueva Álvarez,CB,0.0869565217,0.0869565217,-0.9753493719,-0.974248927,-0.3684210526,0.4509803922
3644,233372,B. Merlini,Bautista Merlini,"LM, LW, RM",0.0869565217,0.0434782609,-0.9712254692,-0.9977110157,-0.5263157895,-0.0588235294
3645,233483,T. Tissoudali,Tarik Tissoudali,"ST, RW, LW",0.0869565217,-0.0,-0.9753493719,-0.8998569385,-0.3684210526,0.0588235294
3646,233730,Y. Méïté,Yakou Méïté,"ST, RM",0.0869565217,0.1739130435,-0.9660705909,-0.8769670959,-0.5263157895,0.1764705882
3647,233800,F. Bjørkan,Fredrik André Bjørkan,LB,0.0869565217,0.2608695652,-0.9640086396,-0.9799713877,-0.6842105263,-0.137254902
3648,233841,C. Cuesta,Carlos Eccehomo Cuesta Figueroa,CB,0.0869565217,0.347826087,-0.9495749803,-0.9456366237,-0.6842105263,0.0588235294
3649,233849,A. D'Alberto,Anthony D'Alberto,"RB, LB, RM",0.0869565217,0.1304347826,-0.9712254692,-0.9399141631,-0.4736842105,-0.0980392157
3650,233924,M. Lovera,Maximiliano Alberto Lovera,"LM, CAM, ST",0.0869565217,0.2608695652,-0.9609157126,-0.9977110157,-0.6842105263,-0.4117647059
3651,233993,Ricky Guerreda,Ricardo Silas Guerreda Vilela,RB,0.0869565217,-0.0,-0.9784422989,-0.9055793991,-0.3157894737,-0.4117647059
3652,233994,Kainho Selva,Kaio Antonaldo Selva Mota,CB,0.0869565217,-0.0,-0.9753493719,-0.9628040057,-0.7368421053,0.0980392157
3653,234015,Caio Milaçar,Caio Bruno Milaçar Kenedy,CAM,0.0869565217,-0.0,-0.9732874206,-0.9456366237,-0.5263157895,-0.4117647059
3654,234054,C. Cáceda,Carlos Alberto Cáceda Oyaguez,GK,0.0869565217,-0.0,-0.9835971772,-1.0,-0.3157894737,0.1764705882
3655,234119,Lucas Fernandes,Lucas Fernandes da Silva,"CAM, CM",0.0869565217,0.3913043478,-0.9485440046,-0.9685264664,-0.6315789474,-0.2156862745
3656,234319,L. Travis,Lewis Travis,"CDM, CM",0.0869565217,0.347826087,-0.9495749803,-0.8655221745,-0.6315789474,0.0980392157
3657,234341,İ. Eğribayat,İrfan Can Eğribayat,GK,0.0869565217,0.347826087,-0.9536988829,-0.9628040057,-0.6315789474,0.4901960784
3658,234376,Lourency,Lourency do Nascimento Rodrigues,"LW, RW",0.0869565217,0.1304347826,-0.9681325422,-0.9341917024,-0.5263157895,-0.0980392157
3659,234399,J. Eggestein,Johannes Eggestein,"ST, RW",0.0869565217,0.2608695652,-0.9619466882,-0.9170243205,-0.6315789474,0.0980392157
3660,234457,O. Etebo,Oghenekaro Peter Etebo,"CM, CDM",0.0869565217,0.1739130435,-0.9671015666,-0.8884120172,-0.5263157895,-0.1764705882
3661,234514,O. El Hajjam,Oualid El Hajjam,"CB, RB, RWB",0.0869565217,-0.0,-0.9805042502,-0.9284692418,-0.2631578947,-0.0196078431
3662,234515,J. Lefort,Jordan Lefort,"LB, CB",0.0869565217,-0.0,-0.9763803475,-0.9341917024,-0.4210526316,0.137254902
3663,234570,Jota,João Pedro Neves Filipe,"RM, LM",0.0869565217,0.4782608696,-0.9433891263,-0.9513590844,-0.6842105263,-0.2156862745
3664,234640,B. Jatta,Bakery Jatta,"RW, LW, RM",0.0869565217,0.1739130435,-0.9650396152,-0.9399141631,-0.6315789474,0.137254902
3665,234791,Luan Peres,Luan Peres Petroni,CB,0.0869565217,0.1304347826,-0.9722564449,-0.8712446352,-0.4736842105,0.3725490196
3666,234832,K. Pedersen,Kristian Pedersen,"LB, CB",0.0869565217,0.0434782609,-0.9743183962,-0.9170243205,-0.4736842105,0.4117647059
3667,234843,M. Leitsch,Maxim Leitsch,"CB, LB",0.0869565217,0.2608695652,-0.9650396152,-0.9227467811,-0.6315789474,0.2941176471
3668,234914,M. D'Arpino,Maxime Vincent D'Arpino,"CDM, CM",0.0869565217,0.2173913043,-0.9681325422,-0.9513590844,-0.5263157895,-0.1764705882
3669,235161,J. Maja,Josh Maja,ST,0.0869565217,0.2608695652,-0.9609157126,-0.9055793991,-0.6842105263,0.0196078431
3670,235210,Pedrinho,Pedro Filipe Barbosa Moreira,"CAM, CM",0.0869565217,-0.0,-0.9753493719,-0.9513590844,-0.3684210526,-0.4117647059
3671,235297,M. Bero,Matúš Bero,"CM, CAM",0.0869565217,0.1304347826,-0.9681325422,-0.9341917024,-0.5263157895,0.0196078431
3672,235432,M. Munetsi,Marshall Nyasha Munetsi,"CDM, CM, CB",0.0869565217,0.2608695652,-0.9660705909,-0.9113018598,-0.5263157895,0.2941176471
3673,235553,Y. Salmier,Yoann Salmier,CB,0.0869565217,0.0434782609,-0.9774113232,-0.9284692418,-0.3684210526,0.2941176471
3674,235812,G. Kvilitaia,Giorgi Kvilitaia,ST,0.0869565217,-0.0,-0.9743183962,-0.9971387697,-0.4210526316,0.4901960784
3675,235834,F. Depaoli,Fabio Depaoli,"RM, RB",0.0869565217,0.2173913043,-0.9640086396,-0.9341917024,-0.5789473684,0.0588235294
3676,235981,P. Burner,Patrick Julien Burner,RB,0.0869565217,0.0869565217,-0.9722564449,-0.974248927,-0.5263157895,-0.4117647059
3677,236033,Dani Cárdenas,Daniel Cárdenas Líndez,GK,0.0869565217,0.347826087,-0.9536988829,-0.9341917024,-0.5789473684,0.2156862745
3678,236038,K. Duncan,Kyle Duncan,"RB, LB",0.0869565217,0.2608695652,-0.9640086396,-0.974248927,-0.6315789474,-0.137254902
3679,236259,S. Peña,Sergio Fernando Peña Flores,"CAM, CM",0.0869565217,0.2173913043,-0.9650396152,-0.9628040057,-0.5263157895,-0.0980392157
3680,236393,Marc Cardona,Marc Cardona Rovira,"ST, LW",0.0869565217,0.0869565217,-0.9691635179,-0.8884120172,-0.5263157895,0.0980392157
3681,236492,Pedro Díaz,Pedro Díaz Fanjul,"CDM, CM, CAM",0.0869565217,0.347826087,-0.9495749803,-0.9628040057,-0.6315789474,-0.0196078431
3682,236505,Artur Jorge,Artur Jorge Marques Amorim,CB,0.0869565217,0.1304347826,-0.9722564449,-0.9456366237,-0.4736842105,0.2156862745
3683,236721,L. Fomba,Lamine Fomba,"CDM, CM",0.0869565217,0.2608695652,-0.9650396152,-0.974248927,-0.6315789474,0.2941176471
3684,236723,F. Ballo-Touré,Fodé Ballo-Touré,"LB, LM",0.0869565217,0.1739130435,-0.9681325422,-0.8884120172,-0.5789473684,0.0588235294
3685,236764,A. Tanaka,田中 青,"CDM, CM",0.0869565217,0.2608695652,-0.9640086396,-0.9570815451,-0.6842105263,-0.137254902
3686,236773,M. Siopis,Emmanouil Siopis,"CDM, CM",0.0869565217,0.1304347826,-0.9722564449,-0.9055793991,-0.4210526316,-0.3725490196
3687,237161,S. Longstaff,Sean Longstaff,"CM, CAM",0.0869565217,0.3043478261,-0.9516369316,-0.8712446352,-0.6315789474,-0.0196078431
3688,237248,G. Berterame,Germán Berterame,"LM, ST, RM",0.0869565217,0.4347826087,-0.9433891263,-0.9399141631,-0.6842105263,-0.0980392157
3689,237540,P. Förster,Philipp Förster,"CAM, CF",0.0869565217,0.0434782609,-0.9712254692,-0.8941344778,-0.4736842105,0.2941176471
3690,237566,K. Zachariassen,Kristoffer Zachariassen,CM,0.0869565217,0.0434782609,-0.9722564449,-0.9979971388,-0.4210526316,-0.0196078431
3691,237642,R. Petretta,Raoul Petretta,LB,0.0869565217,0.3043478261,-0.9536988829,-0.9513590844,-0.5789473684,-0.2156862745
3692,237840,M. Andersen,Magnus Kofod Andersen,CM,0.0869565217,0.3043478261,-0.9516369316,-0.9513590844,-0.6842105263,-0.1764705882
3693,237973,K. Kuchaev,Konstantin Kuchaev,"RM, LM",0.0869565217,0.3043478261,-0.9516369316,-0.8597997139,-0.6315789474,0.0588235294
3694,238058,C. O'Hare,Callum O'Hare,"CAM, RW",0.0869565217,0.3043478261,-0.9516369316,-0.9170243205,-0.6315789474,-0.2941176471
3695,238274,F. Coman,Florinel Teodor Coman,"LW, ST",0.0869565217,0.3043478261,-0.9516369316,-0.9341917024,-0.6315789474,0.0588235294
3696,238392,E. Owusu,Elisha Owusu,"CDM, CM",0.0869565217,0.2173913043,-0.9671015666,-0.9284692418,-0.6315789474,0.0588235294
3697,238507,Fernando Fonseca,Fernando Manuel Ferreira Fonseca,RB,0.0869565217,0.1739130435,-0.9681325422,-0.9628040057,-0.5789473684,0.0588235294
3698,238941,J. Balkovec,Jure Balkovec,LB,0.0869565217,0.0434782609,-0.9743183962,-0.9456366237,-0.4736842105,0.1764705882
3699,238945,M. Blažič,Miha Blažič,CB,0.0869565217,0.0869565217,-0.9753493719,-0.9982832618,-0.3684210526,0.1764705882
3700,239090,P. Wiesinger,Philipp Wiesinger,CB,0.0869565217,0.0869565217,-0.9743183962,-0.8998569385,-0.4210526316,0.0196078431
3701,239097,D. Srbeny,Dennis Srbeny,ST,0.0869565217,-0.0,-0.9743183962,-0.9227467811,-0.4210526316,0.3725490196
3702,239106,L. Koutris,Leonardo Pablo Koutris,LB,0.0869565217,0.0869565217,-0.9722564449,-0.9977110157,-0.5263157895,-0.4117647059
3703,239127,A. Mayorga,Manuel Alejandro Mayorga Almaráz,LB,0.0869565217,0.2173913043,-0.9660705909,-0.8597997139,-0.5789473684,-0.0980392157
3704,239136,N. Cozza,Nicolas Louis Marcel Cozza,"CB, LB",0.0869565217,0.347826087,-0.9495749803,-0.9227467811,-0.6842105263,-0.0980392157
3705,239212,Carlitos,Carlos Daniel López Huesca,"ST, CAM, LW",0.0869565217,-0.0,-0.9794732745,-0.9985693848,-0.2105263158,-0.137254902
3706,239272,V. Barkas,Vasilis Cornelius Barkas,GK,0.0869565217,0.1304347826,-0.9763803475,-0.8540772532,-0.4210526316,0.568627451
3707,239358,S. Dieng,Seny Timothy Dieng,GK,0.0869565217,0.1304347826,-0.9753493719,-0.9456366237,-0.4736842105,0.4901960784
3708,239373,Z. Flemming,Zian Flemming,"CAM, CM",0.0869565217,0.2608695652,-0.9609157126,-0.9513590844,-0.6842105263,0.1764705882
3709,239550,A. Gravillon,Andreaw Gravillon,CB,0.0869565217,0.2173913043,-0.9671015666,-0.7625178827,-0.6315789474,0.1764705882
3710,239645,M. de los Santos,Matías de los Santos de los Santos,CB,0.0869565217,0.0434782609,-0.9774113232,-0.9399141631,-0.3684210526,0.2549019608
3711,239671,Tete Morente,José Antonio Morente Oliva,"RM, LM, CF",0.0869565217,0.2608695652,-0.9619466882,-0.9284692418,-0.5789473684,0.137254902
3712,239755,S. Lobjanidze,Saba Lobzhanidze,"RW, LW",0.0869565217,0.0434782609,-0.9712254692,-0.9341917024,-0.4736842105,-0.2156862745
3713,239845,K. Galanopoulos,Konstantinos Galanopoulos,"CM, CDM",0.0869565217,0.2608695652,-0.9619466882,-0.9979971388,-0.6315789474,-0.3333333333
3714,239875,Bebeto,Roberto Jesus Machado Beto Alves,RB,0.0869565217,-0.0,-0.9825662015,-0.9685264664,-0.2105263158,-0.2549019608
3715,239950,Pêpê,Pedro Filipe Figueiredo Rodrigues,"CDM, CM",0.0869565217,0.2173913043,-0.9671015666,-0.9982832618,-0.5789473684,0.0980392157
3716,240017,A. Olsen,Andreas Skov Olsen,"CAM, RW",0.0869565217,0.3913043478,-0.9433891263,-0.9113018598,-0.7368421053,0.2941176471
3717,240034,L. Štetina,Lukáš Štetina,CB,0.0869565217,-0.0,-0.9794732745,-0.9982832618,-0.3157894737,0.1764705882
3718,240095,L. Štulac,Leo Štulac,"CDM, CM",0.0869565217,0.1739130435,-0.9701944936,-0.8369098712,-0.4736842105,-0.2156862745
3719,240100,T. Augello,Tommaso Augello,LB,0.0869565217,0.0434782609,-0.9743183962,-0.9284692418,-0.4736842105,-0.0196078431
3720,240193,E. Rexhbeçaj,Elvis Rexhbeçaj,"CM, CDM, CAM",0.0869565217,0.1739130435,-0.9660705909,-0.8197424893,-0.6315789474,0.0588235294
3721,240225,M. Safonov,Matvey Safonov,GK,0.0869565217,0.4347826087,,,-0.6842105263,0.4509803922
3722,240493,A. Paschalakis,Alexandros Paschalakis,GK,0.0869565217,-0.0,-0.9877210798,-0.9985693848,-0.2105263158,0.6470588235
3723,240916,D. Ljubicic,Dejan Ljubičić,"CDM, CM, CB",0.0869565217,0.2608695652,-0.9650396152,-0.9170243205,-0.6315789474,0.2549019608
3724,240963,J. García,Juan Manuel García,ST,0.0869565217,-0.0,-0.9753493719,-0.9341917024,-0.3684210526,0.0196078431
3725,240970,M. Payero,Martín Ismael Payero,CM,0.0869565217,0.3913043478,-0.9485440046,-0.8998569385,-0.6842105263,0.0588235294
3726,241025,L. Heredia,Leonardo Matías Heredia,"RM, ST, LM",0.0869565217,0.1304347826,-0.9681325422,-0.9513590844,-0.5263157895,0.1764705882
3727,241031,F. Garcés,Facundo Tomás Garcés,CB,0.0869565217,0.3043478261,-0.9547298586,-0.9628040057,-0.7368421053,0.2941176471
3728,241197,A. Al Amri,Abdulelah Ali Al-Amri,CB,0.0869565217,0.3043478261,-0.9547298586,-0.8826895565,-0.5789473684,0.1764705882
3729,241406,J. Intriago,Jefferson Alfredo Intriago Mendoza,"CDM, CM",0.0869565217,0.2173913043,-0.9681325422,-0.9570815451,-0.5263157895,-0.3333333333
3730,241499,C. Garcés,Carlos John Garcés Acosta,ST,0.0869565217,-0.0,-0.9794732745,-0.9971387697,-0.2105263158,0.1764705882
3731,241501,A. Bareiro,Antonio Bareiro Álvarez,RM,0.0869565217,-0.0,-0.9805042502,-0.9974248927,-0.1578947368,-0.5294117647
3732,241522,J. Wind,Jonas Older Wind,"ST, CF",0.0869565217,0.3043478261,-0.9506059559,-0.9170243205,-0.6842105263,0.3725490196
3733,241607,T. Belmonte,Tomás Belmonte,"CM, CDM",0.0869565217,0.3913043478,-0.9485440046,-0.9399141631,-0.6315789474,-0.0980392157
3734,241708,M. Sagnan,Modibo Sagnan,CB,0.0869565217,0.3913043478,-0.9495749803,-0.9055793991,-0.6842105263,0.2549019608
3735,241750,S. Bguir,Saâd Abdullah Bguir,"CAM, RM",0.0869565217,0.0434782609,-0.9722564449,-0.9399141631,-0.4210526316,-0.2156862745
3736,241823,A. Cruz,Aldo Jafid Cruz Sánchez,"LB, LWB",0.0869565217,0.2608695652,-0.9640086396,-0.8655221745,-0.6315789474,-0.2941176471
3737,241976,Tiago Sá,Tiago Magalhães de Sá,GK,0.0869565217,0.2173913043,-0.9722564449,-0.9570815451,-0.4736842105,0.1764705882
3738,242112,E. Bello,Eduard Alexander Bello Gil,"RM, RW, LM",0.0869565217,0.0434782609,-0.9712254692,-0.9799713877,-0.5263157895,-0.1764705882
3739,242384,Douglas,Dyanfres Douglas Chagas Matos,ST,0.0869565217,-0.0,-0.9846281529,-0.9513590844,-0.1052631579,0.137254902
3740,242429,L. Cacace,Liberato Gianpaolo Cacace,"LWB, LB, LM",0.0869565217,0.4782608696,-0.9495749803,-0.9570815451,-0.7894736842,0.137254902
3741,242571,C. Rotondi,Carlos Rodolfo Rotondi,"LM, LW",0.0869565217,0.1304347826,-0.9671015666,-0.9456366237,-0.5789473684,0.137254902
3742,242725,K. Thorstvedt,Kristian Thorstvedt,"CAM, CM",0.0869565217,0.3043478261,-0.9506059559,-0.9399141631,-0.6842105263,0.3333333333
3743,242737,E. Aguilar,Elías Fernando Aguilar Vargas,"CM, CAM",0.0869565217,-0.0,-0.9763803475,-0.974248927,-0.3157894737,-0.2549019608
3744,242916,Y. Sugawara,菅原 由勢,RB,0.0869565217,0.347826087,-0.9485440046,-0.9685264664,-0.7368421053,-0.0588235294
3745,242998,Klauss,João Klauss de Mello,ST,0.0869565217,0.2173913043,-0.9629776639,-0.8769670959,-0.5789473684,0.3725490196
3746,243851,V. Pule,Maliele Vincent Pule,"RW, LW, CAM",0.0869565217,-0.0,-0.9763803475,-0.9979971388,-0.3157894737,-0.4509803922
3747,243989,G. Zarfino,Jorge Giovani Zarfino Calandria,"CDM, CM, ST",0.0869565217,-0.0,-0.9794732745,-0.9570815451,-0.3157894737,0.1764705882
3748,244068,K. Schlotterbeck,Keven Schlotterbeck,CB,0.0869565217,0.1739130435,-0.9691635179,-0.9170243205,-0.5789473684,0.3333333333
3749,244280,A. Fein,Adrian Fein,CDM,0.0869565217,0.3043478261,-0.9536988829,-0.8140200286,-0.6842105263,0.2549019608
3750,244376,V. Shepelev,Volodymyr Shepelev,"CM, CDM",0.0869565217,0.2173913043,-0.9640086396,-0.9991416309,-0.5789473684,0.137254902
3751,244377,T. Borevković,Toni Borevković,CB,0.0869565217,0.3913043478,-0.9495749803,-0.9628040057,-0.5789473684,0.5294117647
3752,244472,J. Cajuste,Jens-Lys Michel Cajuste,"CM, CDM",0.0869565217,0.4347826087,-0.9485440046,-0.9170243205,-0.7368421053,0.2941176471
3753,244628,B. Samudio,Braian José Samudio Segovia,"LM, RM, ST",0.0869565217,0.0869565217,-0.9701944936,-0.9170243205,-0.5263157895,-0.0196078431
3754,244832,S. Ferreira,Carlos Sebastián Ferreira Vidal,"ST, CF",0.0869565217,0.347826087,-0.9485440046,-0.9977110157,-0.6315789474,-0.0196078431
3755,244973,M. Ruiz,Marcel Alejandro Ruiz Suárez,CM,0.0869565217,0.4347826087,-0.9485440046,-0.9341917024,-0.7894736842,-0.0196078431
3756,245058,O. Kiteishvili,Otar Kiteishvili,"CAM, LM, CM",0.0869565217,0.1739130435,-0.9660705909,-0.9170243205,-0.5263157895,-0.2941176471
3757,245062,J. González,Julio César González Trinidad,"RB, CB",0.0869565217,-0.0,-0.9784422989,-0.9456366237,-0.3157894737,-0.137254902
3758,245138,G. Galoppo,Giuliano Galoppo,CM,0.0869565217,0.4347826087,-0.9485440046,-0.9456366237,-0.6842105263,-0.0588235294
3759,245209,M. Sadílek,Michal Sadílek,"CDM, LB",0.0869565217,0.2173913043,-0.9660705909,-0.9456366237,-0.6842105263,-0.4509803922
3760,245238,Javi Sánchez,Javier Sánchez de Felipe,CB,0.0869565217,0.3913043478,-0.9495749803,-0.9628040057,-0.5789473684,0.2941176471
3761,245253,L. Barreiro Martins,Leandro Barreiro Martins,"CM, CDM",0.0869565217,0.347826087,-0.9485440046,-0.9284692418,-0.7368421053,-0.2549019608
3762,245370,E. Destanoğlu,Ersin Destanoğlu,GK,0.0869565217,0.347826087,-0.9547298586,-0.9227467811,-0.7894736842,0.568627451
3763,245597,Víctor Gómez,Víctor Gómez Perea,RB,0.0869565217,0.4347826087,-0.9485440046,-0.9513590844,-0.7368421053,-0.568627451
3764,245992,B. Gilmour,Billy Gilmour,"CM, CDM",0.0869565217,0.6086956522,-0.9433891263,-0.756795422,-0.7894736842,-0.4117647059
3765,246145,I. Aliseda,Ignacio Santiago Aliseda,"LM, CAM",0.0869565217,0.4347826087,-0.9433891263,-0.974248927,-0.7368421053,-0.4509803922
3766,246183,T. Wiesner,Tomáš Wiesner,"RB, RM",0.0869565217,0.2173913043,-0.9660705909,-0.9991416309,-0.6315789474,-0.1764705882
3767,246284,Óscar Gil,Óscar Gil Regaño,"RB, RWB",0.0869565217,0.3913043478,-0.9485440046,-0.9399141631,-0.6315789474,-0.2941176471
3768,246469,A. Urzi,Agustín José Urzi,"LM, CM, RM",0.0869565217,0.4782608696,-0.9433891263,-0.9513590844,-0.7368421053,-0.4901960784
3769,246606,Fran García,Francisco José García Torres,"LB, LM",0.0869565217,0.4782608696,-0.9485440046,-0.9456366237,-0.7368421053,-0.5294117647
